STATIONS_ID;MESS_DATUM;  QN;FF_10;DD_10;eor
       1420;202310020000;    3;   1.2;  60;eor
       1420;202310020010;    3;   0.8;  90;eor
       1420;202310020020;    3;   0.9;  60;eor
       1420;202310020030;    3;   1.8;  40;eor
       1420;202310020040;    3;   1.8;  50;eor
       1420;202310020050;    3;   1.5;  60;eor
       1420;202310020100;    3;   1.3;  70;eor
       1420;202310020110;    3;   1.1;  60;eor
       1420;202310020120;    3;   1.0;  60;eor
       1420;202310020130;    3;   0.9;  80;eor
       1420;202310020140;    3;   0.9; 100;eor
       1420;202310020150;    3;   0.8;  90;eor
       1420;202310020200;    3;   0.9;  50;eor
       1420;202310020210;    3;   0.7;  60;eor
       1420;202310020220;    3;   0.6;  70;eor
       1420;202310020230;    3;   1.1;  50;eor
       1420;202310020240;    3;   1.4;  60;eor
       1420;202310020250;    3;   0.9;  80;eor
       1420;202310020300;    3;   0.5;  90;eor
       1420;202310020310;    3;   0.3; 230;eor
       1420;202310020320;    3;   0.5; 100;eor
       1420;202310020330;    3;   0.9; 140;eor
       1420;202310020340;    3;   0.9; 140;eor
       1420;202310020350;    3;   0.5; 130;eor
       1420;202310020400;    3;   0.5; 120;eor
       1420;202310020410;    3;   0.9; 100;eor
       1420;202310020420;    3;   1.3;  40;eor
       1420;202310020430;    3;   0.9;  60;eor
       1420;202310020440;    3;   1.1;  40;eor
       1420;202310020450;    3;   0.9;  50;eor
       1420;202310020500;    3;   0.7;  80;eor
       1420;202310020510;    3;   0.8;  90;eor
       1420;202310020520;    3;   0.9; 120;eor
       1420;202310020530;    3;   0.8; 140;eor
       1420;202310020540;    3;   1.2; 140;eor
       1420;202310020550;    3;   1.1; 130;eor
       1420;202310020600;    3;   0.6;  80;eor
       1420;202310020610;    3;   0.5;  70;eor
       1420;202310020620;    3;   0.4; 180;eor
       1420;202310020630;    3;   0.4; 110;eor
       1420;202310020640;    3;   0.3;  50;eor
       1420;202310020650;    3;   0.2; 330;eor
       1420;202310020700;    3;   0.5; 210;eor
       1420;202310020710;    3;   1.1; 160;eor
       1420;202310020720;    3;   1.4; 170;eor
       1420;202310020730;    3;   1.4; 180;eor
       1420;202310020740;    3;   1.1; 190;eor
       1420;202310020750;    3;   0.9; 210;eor
       1420;202310020800;    3;   0.7; 250;eor
       1420;202310020810;    3;   0.7; 240;eor
       1420;202310020820;    3;   1.3; 250;eor
       1420;202310020830;    3;   1.7; 240;eor
       1420;202310020840;    3;   2.1; 240;eor
       1420;202310020850;    3;   1.8; 230;eor
       1420;202310020900;    3;   1.8; 230;eor
       1420;202310020910;    3;   1.5; 210;eor
       1420;202310020920;    3;   1.7; 240;eor
       1420;202310020930;    3;   2.1; 210;eor
       1420;202310020940;    3;   2.1; 220;eor
       1420;202310020950;    3;   2.8; 220;eor
       1420;202310021000;    3;   2.3; 220;eor
       1420;202310021010;    3;   2.3; 220;eor
       1420;202310021020;    3;   2.6; 220;eor
       1420;202310021030;    3;   3.4; 220;eor
       1420;202310021040;    3;   2.8; 220;eor
       1420;202310021050;    3;   2.7; 220;eor
       1420;202310021100;    3;   2.0; 230;eor
       1420;202310021110;    3;   2.6; 200;eor
       1420;202310021120;    3;   2.9; 220;eor
       1420;202310021130;    3;   3.0; 230;eor
       1420;202310021140;    3;   2.5; 220;eor
       1420;202310021150;    3;   2.3; 210;eor
       1420;202310021200;    3;   2.3; 230;eor
       1420;202310021210;    3;   2.5; 230;eor
       1420;202310021220;    3;   2.3; 230;eor
       1420;202310021230;    3;   2.1; 220;eor
       1420;202310021240;    3;   1.6; 220;eor
       1420;202310021250;    3;   2.1; 220;eor
       1420;202310021300;    3;   1.6; 200;eor
       1420;202310021310;    3;   1.6; 220;eor
       1420;202310021320;    3;   1.5; 200;eor
       1420;202310021330;    3;   1.1; 180;eor
       1420;202310021340;    3;   1.9; 190;eor
       1420;202310021350;    3;   1.6; 200;eor
       1420;202310021400;    3;   1.4; 190;eor
       1420;202310021410;    3;   1.8; 190;eor
       1420;202310021420;    3;   2.4; 160;eor
       1420;202310021430;    3;   2.0; 170;eor
       1420;202310021440;    3;   2.4; 200;eor
       1420;202310021450;    3;   2.6; 180;eor
       1420;202310021500;    3;   1.9; 200;eor
       1420;202310021510;    3;   1.9; 170;eor
       1420;202310021520;    3;   2.0; 160;eor
       1420;202310021530;    3;   2.0; 160;eor
       1420;202310021540;    3;   1.4; 180;eor
       1420;202310021550;    3;   1.0; 140;eor
       1420;202310021600;    3;   1.1; 140;eor
       1420;202310021610;    3;   1.2; 140;eor
       1420;202310021620;    3;   1.1; 130;eor
       1420;202310021630;    3;   1.0; 120;eor
       1420;202310021640;    3;   1.0; 110;eor
       1420;202310021650;    3;   0.9; 100;eor
       1420;202310021700;    3;   1.0; 100;eor
       1420;202310021710;    3;   0.9;  90;eor
       1420;202310021720;    3;   0.8;  70;eor
       1420;202310021730;    3;   0.9;  50;eor
       1420;202310021740;    3;   1.0;  60;eor
       1420;202310021750;    3;   0.8;  70;eor
       1420;202310021800;    3;   0.8;  90;eor
       1420;202310021810;    3;   0.8; 120;eor
       1420;202310021820;    3;   0.8; 130;eor
       1420;202310021830;    3;   0.7;  50;eor
       1420;202310021840;    3;   1.2;  20;eor
       1420;202310021850;    3;   1.1;  40;eor
       1420;202310021900;    3;   1.6;  50;eor
       1420;202310021910;    3;   1.6;  60;eor
       1420;202310021920;    3;   1.3;  60;eor
       1420;202310021930;    3;   1.0;  90;eor
       1420;202310021940;    3;   0.6;  90;eor
       1420;202310021950;    3;   0.9;  50;eor
       1420;202310022000;    3;   1.3;  50;eor
       1420;202310022010;    3;   1.1;  60;eor
       1420;202310022020;    3;   1.1;  50;eor
       1420;202310022030;    3;   1.5;  40;eor
       1420;202310022040;    3;   1.6;  40;eor
       1420;202310022050;    3;   1.5;  50;eor
       1420;202310022100;    3;   1.1;  70;eor
       1420;202310022110;    3;   0.8; 100;eor
       1420;202310022120;    3;   0.7;  60;eor
       1420;202310022130;    3;   0.8;  70;eor
       1420;202310022140;    3;   0.6;  80;eor
       1420;202310022150;    3;   1.0;  60;eor
       1420;202310022200;    3;   1.4;  40;eor
       1420;202310022210;    3;   1.2;  60;eor
       1420;202310022220;    3;   0.8;  70;eor
       1420;202310022230;    3;   1.1;  60;eor
       1420;202310022240;    3;   0.9;  60;eor
       1420;202310022250;    3;   0.9;  50;eor
       1420;202310022300;    3;   1.1;  60;eor
       1420;202310022310;    3;   1.1; 100;eor
       1420;202310022320;    3;   0.7; 100;eor
       1420;202310022330;    3;   0.2;  20;eor
       1420;202310022340;    3;   0.2; 350;eor
       1420;202310022350;    3;   0.7; 100;eor
       1420;202310030000;    3;   1.1; 140;eor
       1420;202310030010;    3;   0.6; 100;eor
       1420;202310030020;    3;   0.6; 100;eor
       1420;202310030030;    3;   0.6; 120;eor
       1420;202310030040;    3;   0.6;  50;eor
       1420;202310030050;    3;   0.4;  40;eor
       1420;202310030100;    3;   0.5;  50;eor
       1420;202310030110;    3;   0.7; 170;eor
       1420;202310030120;    3;   1.0; 180;eor
       1420;202310030130;    3;   1.0; 170;eor
       1420;202310030140;    3;   1.0; 140;eor
       1420;202310030150;    3;   0.5; 180;eor
       1420;202310030200;    3;   1.3; 150;eor
       1420;202310030210;    3;   1.5; 180;eor
       1420;202310030220;    3;   0.8; 190;eor
       1420;202310030230;    3;   0.7; 230;eor
       1420;202310030240;    3;   0.7; 210;eor
       1420;202310030250;    3;   1.6; 240;eor
       1420;202310030300;    3;   2.4; 230;eor
       1420;202310030310;    3;   2.7; 240;eor
       1420;202310030320;    3;   2.3; 230;eor
       1420;202310030330;    3;   2.2; 240;eor
       1420;202310030340;    3;   2.5; 230;eor
       1420;202310030350;    3;   1.7; 230;eor
       1420;202310030400;    3;   1.3; 240;eor
       1420;202310030410;    3;   1.6; 240;eor
       1420;202310030420;    3;   2.0; 230;eor
       1420;202310030430;    3;   2.2; 220;eor
       1420;202310030440;    3;   2.8; 230;eor
       1420;202310030450;    3;   2.5; 230;eor
       1420;202310030500;    3;   2.8; 240;eor
       1420;202310030510;    3;   3.9; 230;eor
       1420;202310030520;    3;   4.1; 230;eor
       1420;202310030530;    3;   3.3; 240;eor
       1420;202310030540;    3;   2.5; 240;eor
       1420;202310030550;    3;   2.6; 240;eor
       1420;202310030600;    3;   2.9; 250;eor
       1420;202310030610;    3;   3.4; 240;eor
       1420;202310030620;    3;   3.7; 240;eor
       1420;202310030630;    3;   4.1; 230;eor
       1420;202310030640;    3;   3.6; 220;eor
       1420;202310030650;    3;   3.4; 200;eor
       1420;202310030700;    3;   4.0; 220;eor
       1420;202310030710;    3;   4.4; 220;eor
       1420;202310030720;    3;   4.6; 220;eor
       1420;202310030730;    3;   4.3; 230;eor
       1420;202310030740;    3;   5.3; 240;eor
       1420;202310030750;    3;   5.2; 230;eor
       1420;202310030800;    3;   5.3; 220;eor
       1420;202310030810;    3;   5.4; 210;eor
       1420;202310030820;    3;   5.3; 220;eor
       1420;202310030830;    3;   5.4; 220;eor
       1420;202310030840;    3;   5.0; 220;eor
       1420;202310030850;    3;   5.2; 230;eor
       1420;202310030900;    3;   5.0; 230;eor
       1420;202310030910;    3;   5.8; 230;eor
       1420;202310030920;    3;   5.4; 230;eor
       1420;202310030930;    3;   5.3; 230;eor
       1420;202310030940;    3;   5.6; 220;eor
       1420;202310030950;    3;   5.8; 220;eor
       1420;202310031000;    3;   5.3; 230;eor
       1420;202310031010;    3;   4.9; 230;eor
       1420;202310031020;    3;   4.7; 210;eor
       1420;202310031030;    3;   5.0; 210;eor
       1420;202310031040;    3;   4.8; 220;eor
       1420;202310031050;    3;   5.0; 220;eor
       1420;202310031100;    3;   5.5; 220;eor
       1420;202310031110;    3;   6.8; 220;eor
       1420;202310031120;    3;   6.8; 220;eor
       1420;202310031130;    3;   7.2; 220;eor
       1420;202310031140;    3;   7.0; 210;eor
       1420;202310031150;    3;   6.5; 200;eor
       1420;202310031200;    3;   6.1; 200;eor
       1420;202310031210;    3;   6.5; 210;eor
       1420;202310031220;    3;   5.6; 210;eor
       1420;202310031230;    3;   5.3; 210;eor
       1420;202310031240;    3;   6.4; 240;eor
       1420;202310031250;    3;  10.2; 270;eor
       1420;202310031300;    3;   9.3; 270;eor
       1420;202310031310;    3;   8.7; 270;eor
       1420;202310031320;    3;   7.3; 270;eor
       1420;202310031330;    3;   6.3; 260;eor
       1420;202310031340;    3;   6.0; 260;eor
       1420;202310031350;    3;   5.3; 260;eor
       1420;202310031400;    3;   5.2; 240;eor
       1420;202310031410;    3;   3.9; 240;eor
       1420;202310031420;    3;   4.8; 250;eor
       1420;202310031430;    3;   6.1; 260;eor
       1420;202310031440;    3;   8.2; 270;eor
       1420;202310031450;    3;   7.4; 280;eor
       1420;202310031500;    3;   7.9; 310;eor
       1420;202310031510;    3;   8.7; 300;eor
       1420;202310031520;    3;   8.5; 300;eor
       1420;202310031530;    3;   6.1; 280;eor
       1420;202310031540;    3;   6.2; 280;eor
       1420;202310031550;    3;   6.6; 280;eor
       1420;202310031600;    3;   5.6; 290;eor
       1420;202310031610;    3;   5.6; 280;eor
       1420;202310031620;    3;   5.3; 280;eor
       1420;202310031630;    3;   5.7; 270;eor
       1420;202310031640;    3;   5.7; 270;eor
       1420;202310031650;    3;   5.1; 250;eor
       1420;202310031700;    3;   5.8; 250;eor
       1420;202310031710;    3;   5.5; 240;eor
       1420;202310031720;    3;   3.8; 260;eor
       1420;202310031730;    3;   3.6; 270;eor
       1420;202310031740;    3;   3.9; 250;eor
       1420;202310031750;    3;   6.3; 230;eor
       1420;202310031800;    3;   5.6; 230;eor
       1420;202310031810;    3;   4.3; 230;eor
       1420;202310031820;    3;   3.3; 250;eor
       1420;202310031830;    3;   2.0; 240;eor
       1420;202310031840;    3;   2.1; 230;eor
       1420;202310031850;    3;   3.1; 240;eor
       1420;202310031900;    3;   3.0; 230;eor
       1420;202310031910;    3;   2.6; 230;eor
       1420;202310031920;    3;   2.2; 220;eor
       1420;202310031930;    3;   1.9; 190;eor
       1420;202310031940;    3;   1.3; 160;eor
       1420;202310031950;    3;   1.0;  90;eor
       1420;202310032000;    3;   1.4; 190;eor
       1420;202310032010;    3;   3.2; 230;eor
       1420;202310032020;    3;   4.8; 240;eor
       1420;202310032030;    3;   4.4; 260;eor
       1420;202310032040;    3;   3.4; 260;eor
       1420;202310032050;    3;   2.5; 190;eor
       1420;202310032100;    3;   2.1; 160;eor
       1420;202310032110;    3;   1.5; 190;eor
       1420;202310032120;    3;   0.8; 180;eor
       1420;202310032130;    3;   0.5; 200;eor
       1420;202310032140;    3;   1.3; 190;eor
       1420;202310032150;    3;   1.2; 220;eor
       1420;202310032200;    3;   1.6; 210;eor
       1420;202310032210;    3;   2.4; 200;eor
       1420;202310032220;    3;   2.1; 240;eor
       1420;202310032230;    3;   2.2; 230;eor
       1420;202310032240;    3;   1.7; 210;eor
       1420;202310032250;    3;   0.9; 220;eor
       1420;202310032300;    3;   0.8; 230;eor
       1420;202310032310;    3;   0.8; 170;eor
       1420;202310032320;    3;   1.5; 190;eor
       1420;202310032330;    3;   1.0; 210;eor
       1420;202310032340;    3;   1.3; 270;eor
       1420;202310032350;    3;   2.0; 260;eor
       1420;202310040000;    3;   1.7; 240;eor
       1420;202310040010;    3;   1.5; 250;eor
       1420;202310040020;    3;   2.5; 230;eor
       1420;202310040030;    3;   2.2; 210;eor
       1420;202310040040;    3;   2.0; 230;eor
       1420;202310040050;    3;   2.7; 230;eor
       1420;202310040100;    3;   3.2; 240;eor
       1420;202310040110;    3;   3.1; 230;eor
       1420;202310040120;    3;   2.9; 230;eor
       1420;202310040130;    3;   2.6; 230;eor
       1420;202310040140;    3;   2.1; 220;eor
       1420;202310040150;    3;   2.0; 210;eor
       1420;202310040200;    3;   2.0; 230;eor
       1420;202310040210;    3;   2.5; 260;eor
       1420;202310040220;    3;   2.5; 250;eor
       1420;202310040230;    3;   2.4; 240;eor
       1420;202310040240;    3;   2.0; 210;eor
       1420;202310040250;    3;   1.8; 190;eor
       1420;202310040300;    3;   2.0; 200;eor
       1420;202310040310;    3;   2.2; 200;eor
       1420;202310040320;    3;   3.2; 200;eor
       1420;202310040330;    3;   2.6; 200;eor
       1420;202310040340;    3;   2.1; 190;eor
       1420;202310040350;    3;   2.0; 190;eor
       1420;202310040400;    3;   2.2; 190;eor
       1420;202310040410;    3;   2.9; 190;eor
       1420;202310040420;    3;   3.1; 190;eor
       1420;202310040430;    3;   2.8; 200;eor
       1420;202310040440;    3;   2.7; 190;eor
       1420;202310040450;    3;   2.6; 190;eor
       1420;202310040500;    3;   3.1; 200;eor
       1420;202310040510;    3;   3.0; 210;eor
       1420;202310040520;    3;   2.5; 210;eor
       1420;202310040530;    3;   3.1; 210;eor
       1420;202310040540;    3;   3.8; 220;eor
       1420;202310040550;    3;   3.5; 230;eor
       1420;202310040600;    3;   3.2; 220;eor
       1420;202310040610;    3;   3.3; 210;eor
       1420;202310040620;    3;   3.4; 220;eor
       1420;202310040630;    3;   3.3; 210;eor
       1420;202310040640;    3;   3.0; 210;eor
       1420;202310040650;    3;   3.5; 210;eor
       1420;202310040700;    3;   2.8; 200;eor
       1420;202310040710;    3;   3.0; 190;eor
       1420;202310040720;    3;   4.0; 210;eor
       1420;202310040730;    3;   4.5; 200;eor
       1420;202310040740;    3;   5.1; 200;eor
       1420;202310040750;    3;   5.0; 210;eor
       1420;202310040800;    3;   4.6; 210;eor
       1420;202310040810;    3;   4.5; 210;eor
       1420;202310040820;    3;   4.4; 210;eor
       1420;202310040830;    3;   4.6; 220;eor
       1420;202310040840;    3;   4.3; 230;eor
       1420;202310040850;    3;   4.0; 230;eor
       1420;202310040900;    3;   4.2; 230;eor
       1420;202310040910;    3;   4.3; 230;eor
       1420;202310040920;    3;   4.3; 230;eor
       1420;202310040930;    3;   3.9; 240;eor
       1420;202310040940;    3;   4.3; 250;eor
       1420;202310040950;    3;   4.2; 250;eor
       1420;202310041000;    3;   3.9; 240;eor
       1420;202310041010;    3;   4.3; 240;eor
       1420;202310041020;    3;   4.5; 220;eor
       1420;202310041030;    3;   4.5; 220;eor
       1420;202310041040;    3;   3.5; 220;eor
       1420;202310041050;    3;   3.2; 250;eor
       1420;202310041100;    3;   4.1; 230;eor
       1420;202310041110;    3;   3.8; 230;eor
       1420;202310041120;    3;   4.4; 230;eor
       1420;202310041130;    3;   4.0; 230;eor
       1420;202310041140;    3;   4.2; 230;eor
       1420;202310041150;    3;   4.2; 230;eor
       1420;202310041200;    3;   4.1; 220;eor
       1420;202310041210;    3;   4.1; 210;eor
       1420;202310041220;    3;   4.2; 230;eor
       1420;202310041230;    3;   4.0; 240;eor
       1420;202310041240;    3;   4.1; 240;eor
       1420;202310041250;    3;   3.9; 230;eor
       1420;202310041300;    3;   4.5; 240;eor
       1420;202310041310;    3;   3.5; 250;eor
       1420;202310041320;    3;   5.0; 240;eor
       1420;202310041330;    3;   4.4; 240;eor
       1420;202310041340;    3;   4.4; 230;eor
       1420;202310041350;    3;   4.4; 220;eor
       1420;202310041400;    3;   4.3; 230;eor
       1420;202310041410;    3;   5.4; 270;eor
       1420;202310041420;    3;   6.0; 280;eor
       1420;202310041430;    3;   6.9; 270;eor
       1420;202310041440;    3;   6.2; 270;eor
       1420;202310041450;    3;   5.7; 250;eor
       1420;202310041500;    3;   5.0; 250;eor
       1420;202310041510;    3;   4.9; 260;eor
       1420;202310041520;    3;   5.2; 250;eor
       1420;202310041530;    3;   4.5; 260;eor
       1420;202310041540;    3;   4.8; 270;eor
       1420;202310041550;    3;   5.6; 270;eor
       1420;202310041600;    3;   5.6; 270;eor
       1420;202310041610;    3;   4.5; 260;eor
       1420;202310041620;    3;   4.2; 250;eor
       1420;202310041630;    3;   3.5; 240;eor
       1420;202310041640;    3;   3.6; 230;eor
       1420;202310041650;    3;   3.3; 230;eor
       1420;202310041700;    3;   2.8; 230;eor
       1420;202310041710;    3;   2.7; 240;eor
       1420;202310041720;    3;   3.0; 240;eor
       1420;202310041730;    3;   3.7; 250;eor
       1420;202310041740;    3;   3.5; 250;eor
       1420;202310041750;    3;   3.7; 250;eor
       1420;202310041800;    3;   2.4; 240;eor
       1420;202310041810;    3;   3.4; 240;eor
       1420;202310041820;    3;   3.0; 240;eor
       1420;202310041830;    3;   2.2; 210;eor
       1420;202310041840;    3;   2.0; 220;eor
       1420;202310041850;    3;   1.6; 170;eor
       1420;202310041900;    3;   2.3; 200;eor
       1420;202310041910;    3;   2.1; 210;eor
       1420;202310041920;    3;   1.2; 190;eor
       1420;202310041930;    3;   1.2; 190;eor
       1420;202310041940;    3;   1.2; 190;eor
       1420;202310041950;    3;   1.1; 160;eor
       1420;202310042000;    3;   1.1; 190;eor
       1420;202310042010;    3;   1.4; 200;eor
       1420;202310042020;    3;   1.6; 200;eor
       1420;202310042030;    3;   1.9; 190;eor
       1420;202310042040;    3;   1.9; 190;eor
       1420;202310042050;    3;   1.0; 180;eor
       1420;202310042100;    3;   1.2; 180;eor
       1420;202310042110;    3;   1.6; 190;eor
       1420;202310042120;    3;   1.9; 200;eor
       1420;202310042130;    3;   1.8; 200;eor
       1420;202310042140;    3;   1.7; 200;eor
       1420;202310042150;    3;   1.7; 200;eor
       1420;202310042200;    3;   1.5; 190;eor
       1420;202310042210;    3;   1.7; 200;eor
       1420;202310042220;    3;   1.8; 190;eor
       1420;202310042230;    3;   1.7; 190;eor
       1420;202310042240;    3;   1.9; 190;eor
       1420;202310042250;    3;   1.7; 190;eor
       1420;202310042300;    3;   2.1; 190;eor
       1420;202310042310;    3;   2.3; 190;eor
       1420;202310042320;    3;   2.1; 190;eor
       1420;202310042330;    3;   2.5; 200;eor
       1420;202310042340;    3;   2.2; 200;eor
       1420;202310042350;    3;   2.1; 200;eor
       1420;202310050000;    3;   1.7; 220;eor
       1420;202310050010;    3;   2.3; 210;eor
       1420;202310050020;    3;   2.2; 200;eor
       1420;202310050030;    3;   2.2; 200;eor
       1420;202310050040;    3;   2.2; 200;eor
       1420;202310050050;    3;   2.0; 200;eor
       1420;202310050100;    3;   2.0; 200;eor
       1420;202310050110;    3;   2.0; 200;eor
       1420;202310050120;    3;   2.2; 200;eor
       1420;202310050130;    3;   2.1; 200;eor
       1420;202310050140;    3;   2.3; 200;eor
       1420;202310050150;    3;   2.1; 200;eor
       1420;202310050200;    3;   2.0; 200;eor
       1420;202310050210;    3;   2.3; 200;eor
       1420;202310050220;    3;   1.9; 210;eor
       1420;202310050230;    3;   1.9; 210;eor
       1420;202310050240;    3;   1.1; 200;eor
       1420;202310050250;    3;   1.8; 210;eor
       1420;202310050300;    3;   1.6; 220;eor
       1420;202310050310;    3;   1.6; 210;eor
       1420;202310050320;    3;   2.3; 210;eor
       1420;202310050330;    3;   2.0; 210;eor
       1420;202310050340;    3;   2.5; 230;eor
       1420;202310050350;    3;   3.0; 230;eor
       1420;202310050400;    3;   1.9; 230;eor
       1420;202310050410;    3;   1.8; 210;eor
       1420;202310050420;    3;   2.4; 210;eor
       1420;202310050430;    3;   1.5; 190;eor
       1420;202310050440;    3;   2.3; 190;eor
       1420;202310050450;    3;   2.9; 190;eor
       1420;202310050500;    3;   3.0; 200;eor
       1420;202310050510;    3;   3.1; 200;eor
       1420;202310050520;    3;   2.9; 210;eor
       1420;202310050530;    3;   2.6; 220;eor
       1420;202310050540;    3;   2.3; 220;eor
       1420;202310050550;    3;   2.6; 220;eor
       1420;202310050600;    3;   2.5; 220;eor
       1420;202310050610;    3;   2.4; 210;eor
       1420;202310050620;    3;   2.0; 190;eor
       1420;202310050630;    3;   2.7; 190;eor
       1420;202310050640;    3;   3.2; 190;eor
       1420;202310050650;    3;   3.2; 190;eor
       1420;202310050700;    3;   3.1; 180;eor
       1420;202310050710;    3;   2.9; 190;eor
       1420;202310050720;    3;   3.3; 210;eor
       1420;202310050730;    3;   4.1; 220;eor
       1420;202310050740;    3;   4.0; 220;eor
       1420;202310050750;    3;   4.0; 220;eor
       1420;202310050800;    3;   4.0; 220;eor
       1420;202310050810;    3;   4.0; 210;eor
       1420;202310050820;    3;   3.2; 210;eor
       1420;202310050830;    3;   3.5; 220;eor
       1420;202310050840;    3;   3.6; 220;eor
       1420;202310050850;    3;   3.8; 220;eor
       1420;202310050900;    3;   3.8; 220;eor
       1420;202310050910;    3;   3.6; 220;eor
       1420;202310050920;    3;   3.4; 240;eor
       1420;202310050930;    3;   3.4; 230;eor
       1420;202310050940;    3;   3.1; 220;eor
       1420;202310050950;    3;   2.9; 230;eor
       1420;202310051000;    3;   3.5; 230;eor
       1420;202310051010;    3;   3.7; 240;eor
       1420;202310051020;    3;   3.7; 230;eor
       1420;202310051030;    3;   3.9; 230;eor
       1420;202310051040;    3;   3.6; 230;eor
       1420;202310051050;    3;   3.6; 230;eor
       1420;202310051100;    3;   3.2; 220;eor
       1420;202310051110;    3;   3.1; 220;eor
       1420;202310051120;    3;   3.8; 250;eor
       1420;202310051130;    3;   4.9; 260;eor
       1420;202310051140;    3;   5.1; 260;eor
       1420;202310051150;    3;   5.3; 250;eor
       1420;202310051200;    3;   4.0; 240;eor
       1420;202310051210;    3;   3.4; 230;eor
       1420;202310051220;    3;   4.0; 240;eor
       1420;202310051230;    3;   4.3; 250;eor
       1420;202310051240;    3;   5.2; 250;eor
       1420;202310051250;    3;   5.1; 250;eor
       1420;202310051300;    3;   5.4; 250;eor
       1420;202310051310;    3;   5.2; 250;eor
       1420;202310051320;    3;   5.2; 260;eor
       1420;202310051330;    3;   5.0; 250;eor
       1420;202310051340;    3;   3.9; 250;eor
       1420;202310051350;    3;   3.9; 260;eor
       1420;202310051400;    3;   4.0; 260;eor
       1420;202310051410;    3;   3.8; 250;eor
       1420;202310051420;    3;   4.4; 260;eor
       1420;202310051430;    3;   5.1; 270;eor
       1420;202310051440;    3;   4.3; 270;eor
       1420;202310051450;    3;   4.1; 260;eor
       1420;202310051500;    3;   3.6; 250;eor
       1420;202310051510;    3;   2.9; 250;eor
       1420;202310051520;    3;   4.1; 240;eor
       1420;202310051530;    3;   3.6; 240;eor
       1420;202310051540;    3;   3.0; 250;eor
       1420;202310051550;    3;   3.0; 240;eor
       1420;202310051600;    3;   2.9; 240;eor
       1420;202310051610;    3;   3.2; 230;eor
       1420;202310051620;    3;   3.0; 220;eor
       1420;202310051630;    3;   3.2; 220;eor
       1420;202310051640;    3;   3.1; 230;eor
       1420;202310051650;    3;   3.4; 240;eor
       1420;202310051700;    3;   3.5; 240;eor
       1420;202310051710;    3;   3.7; 240;eor
       1420;202310051720;    3;   3.6; 230;eor
       1420;202310051730;    3;   3.7; 240;eor
       1420;202310051740;    3;   3.3; 230;eor
       1420;202310051750;    3;   3.1; 230;eor
       1420;202310051800;    3;   2.4; 230;eor
       1420;202310051810;    3;   1.8; 210;eor
       1420;202310051820;    3;   2.5; 220;eor
       1420;202310051830;    3;   3.1; 220;eor
       1420;202310051840;    3;   3.0; 220;eor
       1420;202310051850;    3;   3.5; 220;eor
       1420;202310051900;    3;   3.7; 220;eor
       1420;202310051910;    3;   3.3; 220;eor
       1420;202310051920;    3;   3.7; 230;eor
       1420;202310051930;    3;   3.1; 230;eor
       1420;202310051940;    3;   1.2; 210;eor
       1420;202310051950;    3;   1.4; 230;eor
       1420;202310052000;    3;   1.4; 190;eor
       1420;202310052010;    3;   0.9; 190;eor
       1420;202310052020;    3;   0.7; 200;eor
       1420;202310052030;    3;   0.7; 180;eor
       1420;202310052040;    3;   1.2; 160;eor
       1420;202310052050;    3;   1.3; 150;eor
       1420;202310052100;    3;   1.3; 170;eor
       1420;202310052110;    3;   1.6; 180;eor
       1420;202310052120;    3;   1.1; 180;eor
       1420;202310052130;    3;   0.7; 180;eor
       1420;202310052140;    3;   0.7; 180;eor
       1420;202310052150;    3;   0.5; 200;eor
       1420;202310052200;    3;   0.8; 130;eor
       1420;202310052210;    3;   1.5; 150;eor
       1420;202310052220;    3;   1.3; 160;eor
       1420;202310052230;    3;   0.5; 160;eor
       1420;202310052240;    3;   0.5; 220;eor
       1420;202310052250;    3;   0.8; 220;eor
       1420;202310052300;    3;   0.5; 210;eor
       1420;202310052310;    3;   0.8; 240;eor
       1420;202310052320;    3;   0.4; 250;eor
       1420;202310052330;    3;   0.3; 140;eor
       1420;202310052340;    3;   0.5; 120;eor
       1420;202310052350;    3;   0.6; 130;eor
       1420;202310060000;    3;   0.9; 150;eor
       1420;202310060010;    3;   1.3; 160;eor
       1420;202310060020;    3;   0.8; 140;eor
       1420;202310060030;    3;   0.2; 100;eor
       1420;202310060040;    3;   0.1;  90;eor
       1420;202310060050;    3;   0.4; 140;eor
       1420;202310060100;    3;   0.5; 160;eor
       1420;202310060110;    3;   0.6; 140;eor
       1420;202310060120;    3;   0.6; 140;eor
       1420;202310060130;    3;   0.6; 150;eor
       1420;202310060140;    3;   0.4; 180;eor
       1420;202310060150;    3;   0.4; 180;eor
       1420;202310060200;    3;   0.5; 190;eor
       1420;202310060210;    3;   0.4; 170;eor
       1420;202310060220;    3;   0.3; 210;eor
       1420;202310060230;    3;   0.3; 280;eor
       1420;202310060240;    3;   0.2; 330;eor
       1420;202310060250;    3;   0.2; 130;eor
       1420;202310060300;    3;   0.4; 200;eor
       1420;202310060310;    3;   0.9; 160;eor
       1420;202310060320;    3;   1.0; 190;eor
       1420;202310060330;    3;   1.5; 200;eor
       1420;202310060340;    3;   1.5; 180;eor
       1420;202310060350;    3;   1.3; 190;eor
       1420;202310060400;    3;   0.9; 180;eor
       1420;202310060410;    3;   1.3; 190;eor
       1420;202310060420;    3;   0.6; 230;eor
       1420;202310060430;    3;   0.9; 230;eor
       1420;202310060440;    3;   0.9; 230;eor
       1420;202310060450;    3;   1.0; 240;eor
       1420;202310060500;    3;   1.0; 210;eor
