STATIONS_ID;MESS_DATUM;  QN;PP_10;TT_10;TM5_10;RF_10;TD_10;eor;STATIONS_ID_wind;  QN_wind;FF_10;DD_10;eor_wind;STATIONS_ID_precip;  QN_precip;RWS_DAU_10;RWS_10;RWS_IND_10;eor_precip
1420;2025-03-30 06:10:00;2;1005.9;2.2;0.8;82.3;-0.5;eor;1420;2;2.6;230;eor;1420;2;0;0.0;0;eor
1420;2025-03-30 06:20:00;2;1005.8;2.6;1.4;81.3;-0.3;eor;1420;2;3.7;230;eor;1420;2;0;0.0;0;eor
1420;2025-03-30 06:30:00;2;1005.7;3.1;2.6;80.7;0.1;eor;1420;2;4.4;230;eor;1420;2;0;0.0;0;eor
1420;2025-03-30 06:40:00;2;1005.6;3.6;3.2;78.5;0.2;eor;1420;2;3.3;230;eor;1420;2;0;0.0;0;eor
1420;2025-03-30 06:50:00;2;1005.4;4.1;3.8;77.1;0.5;eor;1420;2;4.2;210;eor;1420;2;0;0.0;0;eor
1420;2025-03-30 07:00:00;2;1005.2;4.5;4.2;74.3;0.3;eor;1420;2;4.3;210;eor;1420;2;0;0.0;0;eor
1420;2025-03-30 07:10:00;2;1004.9;4.9;4.7;75.0;0.8;eor;1420;2;4.7;200;eor;1420;2;0;0.0;0;eor
1420;2025-03-30 07:20:00;2;1004.8;5.9;6.7;74.2;1.7;eor;1420;2;4.0;190;eor;1420;2;0;0.0;0;eor
1420;2025-03-30 07:30:00;2;1004.7;6.3;7.0;71.0;1.4;eor;1420;2;4.9;200;eor;1420;2;0;0.0;0;eor
1420;2025-03-30 07:40:00;2;1004.8;6.6;7.3;68.7;1.3;eor;1420;2;6.1;210;eor;1420;2;0;0.0;0;eor
1420;2025-03-30 07:50:00;2;1004.6;7.5;8.5;66.4;1.6;eor;1420;2;6.5;220;eor;1420;2;0;0.0;0;eor
1420;2025-03-30 08:00:00;2;1004.5;8.6;9.7;62.6;1.9;eor;1420;2;6.1;220;eor;1420;2;0;0.0;0;eor
1420;2025-03-30 08:10:00;2;1004.4;9.3;10.9;58.4;1.6;eor;1420;2;5.4;210;eor;1420;2;0;0.0;0;eor
1420;2025-03-30 08:20:00;2;1004.3;9.6;10.5;55.0;1.0;eor;1420;2;5.4;210;eor;1420;2;0;0.0;0;eor
1420;2025-03-30 08:30:00;2;1004.5;9.9;10.6;50.3;0.0;eor;1420;2;6.4;220;eor;1420;2;0;0.0;0;eor
1420;2025-03-30 08:40:00;2;1004.6;9.8;10.3;49.1;-0.4;eor;1420;2;6.4;230;eor;1420;2;0;0.0;0;eor
1420;2025-03-30 08:50:00;2;1004.6;9.8;10.3;50.0;-0.1;eor;1420;2;7.6;240;eor;1420;2;0;0.0;0;eor
1420;2025-03-30 09:00:00;2;1004.5;9.8;10.1;49.6;-0.2;eor;1420;2;9.2;240;eor;1420;2;0;0.0;0;eor
1420;2025-03-30 09:10:00;2;1004.4;9.8;10.3;50.4;0.0;eor;1420;2;9.1;240;eor;1420;2;0;0.0;0;eor
1420;2025-03-30 09:20:00;2;1004.5;10.1;10.6;51.0;0.4;eor;1420;2;7.9;240;eor;1420;2;0;0.0;0;eor
1420;2025-03-30 09:30:00;2;1004.5;10.1;10.6;52.0;0.7;eor;1420;2;8.4;240;eor;1420;2;0;0.0;0;eor
1420;2025-03-30 09:40:00;2;1004.4;10.4;11.3;51.8;0.9;eor;1420;2;7.5;240;eor;1420;2;0;0.0;0;eor
1420;2025-03-30 09:50:00;2;1004.5;10.4;10.6;53.2;1.3;eor;1420;2;7.4;240;eor;1420;2;0;0.0;0;eor
1420;2025-03-30 10:00:00;2;1004.5;10.4;10.8;55.9;2.0;eor;1420;2;6.7;240;eor;1420;2;0;0.0;0;eor
1420;2025-03-30 10:10:00;2;1004.7;10.1;10.3;60.6;2.8;eor;1420;2;7.3;260;eor;1420;2;3;0.0;1;eor
1420;2025-03-30 10:20:00;2;1004.6;9.7;9.2;64.9;3.4;eor;1420;2;8.3;260;eor;1420;2;10;0.0;1;eor
1420;2025-03-30 10:30:00;2;1004.4;9.9;10.1;65.2;3.7;eor;1420;2;8.7;240;eor;1420;2;8;0.0;1;eor
1420;2025-03-30 10:40:00;2;1004.4;10.0;9.8;67.7;4.3;eor;1420;2;7.7;240;eor;1420;2;10;0.0;1;eor
1420;2025-03-30 10:50:00;2;1004.5;10.2;10.6;66.7;4.3;eor;1420;2;6.0;230;eor;1420;2;3;0.0;1;eor
1420;2025-03-30 11:00:00;2;1004.4;10.5;11.3;64.6;4.1;eor;1420;2;7.3;250;eor;1420;2;0;0.0;0;eor
1420;2025-03-30 11:10:00;2;1004.3;11.2;12.5;63.5;4.5;eor;1420;2;9.3;260;eor;1420;2;0;0.0;0;eor
1420;2025-03-30 11:20:00;2;1004.5;11.0;11.8;63.0;4.2;eor;1420;2;9.0;260;eor;1420;2;0;0.0;0;eor
1420;2025-03-30 11:30:00;2;1004.5;11.0;11.8;62.3;4.1;eor;1420;2;9.2;260;eor;1420;2;0;0.0;0;eor
1420;2025-03-30 11:40:00;2;1004.5;11.3;12.9;61.7;4.2;eor;1420;2;8.7;270;eor;1420;2;0;0.0;0;eor
1420;2025-03-30 11:50:00;2;1004.5;11.4;12.1;62.1;4.4;eor;1420;2;9.0;260;eor;1420;2;0;0.0;0;eor
1420;2025-03-30 12:00:00;2;1004.4;11.1;12.3;62.8;4.3;eor;1420;2;8.5;260;eor;1420;2;0;0.0;0;eor
1420;2025-03-30 12:10:00;2;1004.2;11.1;11.8;61.9;4.1;eor;1420;2;9.0;250;eor;1420;2;0;0.0;0;eor
1420;2025-03-30 12:20:00;2;1004.2;11.0;11.6;62.3;4.1;eor;1420;2;7.9;250;eor;1420;2;0;0.0;0;eor
1420;2025-03-30 12:30:00;2;1004.1;11.0;11.4;63.2;4.3;eor;1420;2;9.0;250;eor;1420;2;0;0.0;0;eor
1420;2025-03-30 12:40:00;2;1004.2;11.1;11.4;63.3;4.4;eor;1420;2;8.8;250;eor;1420;2;0;0.0;0;eor
1420;2025-03-30 12:50:00;2;1004.2;11.2;11.3;64.2;4.7;eor;1420;2;7.3;240;eor;1420;2;0;0.0;0;eor
1420;2025-03-30 13:00:00;2;1004.0;11.6;13.5;63.3;4.9;eor;1420;2;7.1;240;eor;1420;2;0;0.0;0;eor
1420;2025-03-30 13:10:00;2;1003.8;12.7;15.8;60.0;5.1;eor;1420;2;8.1;230;eor;1420;2;0;0.0;0;eor
1420;2025-03-30 13:20:00;2;1003.9;12.3;14.0;58.7;4.4;eor;1420;2;8.0;240;eor;1420;2;0;0.0;0;eor
1420;2025-03-30 13:30:00;2;1003.7;12.0;12.6;59.2;4.3;eor;1420;2;8.8;240;eor;1420;2;0;0.0;0;eor
1420;2025-03-30 13:40:00;2;1003.6;11.9;12.3;60.0;4.4;eor;1420;2;8.4;240;eor;1420;2;0;0.0;0;eor
1420;2025-03-30 13:50:00;2;1003.4;11.8;12.3;60.4;4.4;eor;1420;2;9.6;240;eor;1420;2;0;0.0;0;eor
1420;2025-03-30 14:00:00;2;1003.3;11.8;12.1;60.8;4.5;eor;1420;2;9.5;240;eor;1420;2;0;0.0;0;eor
1420;2025-03-30 14:10:00;2;1003.1;12.3;13.9;59.2;4.6;eor;1420;2;9.2;230;eor;1420;2;0;0.0;0;eor
1420;2025-03-30 14:20:00;2;1002.9;12.5;13.4;58.5;4.6;eor;1420;2;8.4;240;eor;1420;2;0;0.0;0;eor
1420;2025-03-30 14:30:00;2;1002.9;13.1;14.7;57.0;4.8;eor;1420;2;9.1;240;eor;1420;2;0;0.0;0;eor
1420;2025-03-30 14:40:00;2;1002.8;13.4;15.3;56.0;4.8;eor;1420;2;8.5;240;eor;1420;2;0;0.0;0;eor
1420;2025-03-30 14:50:00;2;1002.9;13.2;13.9;56.0;4.6;eor;1420;2;9.2;230;eor;1420;2;0;0.0;0;eor
1420;2025-03-30 15:00:00;2;1002.9;12.7;13.0;57.5;4.5;eor;1420;2;7.8;240;eor;1420;2;0;0.0;0;eor
1420;2025-03-30 15:10:00;2;1002.9;13.1;13.8;56.3;4.6;eor;1420;2;8.7;240;eor;1420;2;0;0.0;0;eor
1420;2025-03-30 15:20:00;2;1003.1;13.7;15.2;53.5;4.4;eor;1420;2;8.4;240;eor;1420;2;0;0.0;0;eor
1420;2025-03-30 15:30:00;2;1002.9;13.3;13.6;54.1;4.2;eor;1420;2;9.1;250;eor;1420;2;0;0.0;0;eor
1420;2025-03-30 15:40:00;2;1002.9;13.8;14.9;53.0;4.4;eor;1420;2;8.1;250;eor;1420;2;0;0.0;0;eor
1420;2025-03-30 15:50:00;2;1002.8;14.0;14.7;51.2;4.1;eor;1420;2;7.8;250;eor;1420;2;0;0.0;0;eor
1420;2025-03-30 16:00:00;2;1002.8;13.9;14.2;51.8;4.2;eor;1420;2;7.2;250;eor;1420;2;0;0.0;0;eor
1420;2025-03-30 16:10:00;2;1003.0;13.8;13.3;51.7;4.0;eor;1420;2;7.3;260;eor;1420;2;0;0.0;0;eor
1420;2025-03-30 16:20:00;2;1002.9;13.7;13.2;51.6;3.9;eor;1420;2;7.2;280;eor;1420;2;0;0.0;0;eor
